Subject	Factor	Condition	Trial	Score
24	2	2	16	8.7165
24	2	2	17	7.5432
24	2	2	18	5.3444
24	2	2	19	6.5141
24	2	2	20	7.0969
24	2	2	21	6.1236
24	2	2	22	6.7828
24	2	2	23	7.2279
24	2	2	24	7.9226
24	2	2	25	5.4844
24	2	2	26	5.8586
24	2	2	27	6.2458
24	2	2	28	7.0600
24	2	2	29	8.2340
24	2	2	30	8.8254
19	1	1	1	2.5569
19	1	1	2	2.6275
19	1	1	3	1.6727
19	1	1	4	1.7157
19	1	1	5	1.0154
19	1	1	6	2.3088
19	1	1	7	3.0531
19	1	1	8	3.1115
19	1	1	9	1.5373
19	1	1	10	2.0327
19	1	1	11	2.4463
19	1	1	12	1.2670
19	1	1	13	2.0452
19	1	1	14	2.1709
19	1	1	15	2.3368
19	1	1	16	1.1996
19	1	1	17	3.1613
19	1	1	18	2.7905
19	1	1	19	-0.5624
19	1	1	20	0.7232
19	1	1	21	1.4898
19	1	1	22	-0.1967
19	1	1	23	3.3832
19	1	1	24	2.0489
19	1	1	25	2.4620
19	1	1	26	0.6861
19	1	1	27	2.0126
19	1	1	28	3.5124
19	1	1	29	2.5416
19	1	1	30	2.6081
19	1	2	1	4.6893
19	1	2	2	4.0276
19	1	2	3	2.9773
19	1	2	4	6.2302
19	1	2	5	2.7332
19	1	2	6	4.5430
19	1	2	7	4.4772
19	1	2	8	6.1590
19	1	2	9	3.7627
19	1	2	10	5.5541
19	1	2	11	3.5836
19	1	2	12	4.2956
19	1	2	13	4.8408
19	1	2	14	3.1378
19	1	2	15	4.6991
19	1	2	16	5.8465
19	1	2	17	4.1748
19	1	2	18	6.6816
19	1	2	19	3.4105
19	1	2	20	6.8728
19	1	2	21	4.0692
19	1	2	22	4.3576
19	1	2	23	3.1719
19	1	2	24	2.1346
19	1	2	25	3.7686
19	1	2	26	4.6743
19	1	2	27	4.9150
19	1	2	28	2.4111
19	1	2	29	2.1637
19	1	2	30	3.6493
19	2	1	1	1.3407
19	2	1	2	3.7123
19	2	1	3	0.9858
19	2	1	4	1.4833
19	2	1	5	2.2434
19	2	1	6	0.7700
19	2	1	7	0.1801
19	2	1	8	-0.2966
19	2	1	9	2.4705
19	2	1	10	1.7808
19	2	1	11	2.9412
19	2	1	12	0.8415
19	2	1	13	2.3045
19	2	1	14	3.3451
19	2	1	15	1.8977
19	2	1	16	1.3136
19	2	1	17	-0.3147
19	2	1	18	2.5345
19	2	1	19	1.9793
19	2	1	20	0.5150
19	2	1	21	1.8267
19	2	1	22	3.4302
19	2	1	23	1.6501
19	2	1	24	1.5274
19	2	1	25	2.5837
19	2	1	26	1.2822
19	2	1	27	-0.0376
19	2	1	28	0.7394
19	2	1	29	2.0513
19	2	1	30	0.3838
19	2	2	1	9.6810
19	2	2	2	8.5549
19	2	2	3	8.4281
19	2	2	4	8.6940
19	2	2	5	8.2391
19	2	2	6	7.7310
19	2	2	7	8.7786
19	2	2	8	9.6090
19	2	2	9	9.9441
19	2	2	10	7.6065
19	2	2	11	9.1165
19	2	2	12	7.2818
19	2	2	13	9.6038
19	2	2	14	8.3242
19	2	2	15	8.5280
19	2	2	16	10.0225
19	2	2	17	6.2305
19	2	2	18	8.4222
19	2	2	19	7.2228
19	2	2	20	6.7510
19	2	2	21	8.9467
19	2	2	22	7.9047
19	2	2	23	7.9060
19	2	2	24	8.3934
19	2	2	25	7.8739
19	2	2	26	7.7467
19	2	2	27	9.1873
19	2	2	28	7.4946
19	2	2	29	8.0509
19	2	2	30	8.8026
11	1	1	1	2.2505
11	1	1	2	3.0449
11	1	1	3	3.6808
11	1	1	4	3.2076
11	1	1	5	5.6340
11	1	1	6	1.7470
11	1	1	7	4.0768
11	1	1	8	3.8310
11	1	1	9	2.2194
11	1	1	10	2.4666
11	1	1	11	3.1189
11	1	1	12	3.0409
11	1	1	13	2.9763
11	1	1	14	1.4947
11	1	1	15	4.7558
11	1	1	16	2.5843
11	1	1	17	3.1479
11	1	1	18	3.3403
11	1	1	19	3.9726
11	1	1	20	3.5634
11	1	1	21	3.2987
11	1	1	22	1.6527
11	1	1	23	4.0228
11	1	1	24	4.6469
11	1	1	25	1.6153
11	1	1	26	1.5190
11	1	1	27	2.9785
11	1	1	28	3.1347
11	1	1	29	2.2100
11	1	1	30	2.4886
11	1	2	1	1.9672
11	1	2	2	0.7517
11	1	2	3	2.7285
11	1	2	4	2.0550
11	1	2	5	2.1446
11	1	2	6	3.5913
11	1	2	7	1.2182
11	1	2	8	3.5457
11	1	2	9	3.0504
11	1	2	10	1.8288
11	1	2	11	2.3099
11	1	2	12	3.4150
11	1	2	13	2.3228
11	1	2	14	2.4711
11	1	2	15	2.3942
11	1	2	16	1.9227
11	1	2	17	3.3102
11	1	2	18	2.9737
11	1	2	19	3.7176
11	1	2	20	1.5831
11	1	2	21	2.5606
11	1	2	22	2.7353
11	1	2	23	2.2156
11	1	2	24	3.3082
11	1	2	25	2.6246
11	1	2	26	0.8874
11	1	2	27	1.5484
11	1	2	28	1.2694
11	1	2	29	2.3495
11	1	2	30	1.4887
11	2	1	1	-1.1219
11	2	1	2	0.3172
11	2	1	3	2.4320
11	2	1	4	0.6521
11	2	1	5	3.6837
11	2	1	6	-0.6531
11	2	1	7	0.4455
11	2	1	8	1.5291
11	2	1	9	2.4745
11	2	1	10	0.5266
11	2	1	11	0.4854
11	2	1	12	2.2171
11	2	1	13	1.0228
11	2	1	14	1.7303
11	2	1	15	2.2126
11	2	1	16	1.2868
11	2	1	17	2.0596
11	2	1	18	1.7470
11	2	1	19	-0.3377
11	2	1	20	0.4727
11	2	1	21	1.5370
11	2	1	22	-0.9758
11	2	1	23	0.2214
11	2	1	24	-1.4620
11	2	1	25	0.3225
11	2	1	26	0.8671
11	2	1	27	1.2819
11	2	1	28	0.3979
11	2	1	29	-2.0919
11	2	1	30	2.5329
11	2	2	1	6.1173
11	2	2	2	7.9527
11	2	2	3	5.1714
11	2	2	4	7.4286
11	2	2	5	7.0663
11	2	2	6	6.0596
11	2	2	7	8.9551
11	2	2	8	8.5451
11	2	2	9	7.3219
11	2	2	10	6.5556
11	2	2	11	7.0654
11	2	2	12	7.2086
11	2	2	13	5.9346
11	2	2	14	6.2636
11	2	2	15	8.0417
11	2	2	16	7.5319
11	2	2	17	6.8281
11	2	2	18	5.7076
11	2	2	19	6.0334
11	2	2	20	7.3921
11	2	2	21	6.8854
11	2	2	22	6.4443
11	2	2	23	7.2739
11	2	2	24	4.7327
11	2	2	25	7.7379
11	2	2	26	6.4641
11	2	2	27	6.1321
11	2	2	28	7.1342
11	2	2	29	7.1682
11	2	2	30	7.5442
23	1	1	1	3.1423
23	1	1	2	3.4365
23	1	1	3	1.9584
23	1	1	4	1.5003
23	1	1	5	1.6141
23	1	1	6	1.9456
23	1	1	7	3.4507
23	1	1	8	0.6590
23	1	1	9	1.8211
23	1	1	10	2.4830
23	1	1	11	3.0340
23	1	1	12	1.2286
23	1	1	13	2.1036
23	1	1	14	2.3357
23	1	1	15	2.2704
23	1	1	16	2.5795
23	1	1	17	2.1039
23	1	1	18	1.5111
23	1	1	19	1.8211
23	1	1	20	2.2240
23	1	1	21	3.5771
23	1	1	22	2.6248
23	1	1	23	2.2766
23	1	1	24	2.5021
23	1	1	25	2.6805
23	1	1	26	3.9906
23	1	1	27	2.4685
23	1	1	28	3.7186
23	1	1	29	2.5249
23	1	1	30	3.0114
23	1	2	1	4.0878
23	1	2	2	5.2855
23	1	2	3	2.5688
23	1	2	4	2.5902
23	1	2	5	3.8829
23	1	2	6	4.4167
23	1	2	7	3.6612
23	1	2	8	3.3046
23	1	2	9	4.9956
23	1	2	10	2.8853
23	1	2	11	4.3164
23	1	2	12	5.4357
23	1	2	13	3.9030
23	1	2	14	2.6455
23	1	2	15	5.9388
23	1	2	16	2.6664
23	1	2	17	3.7874
23	1	2	18	4.3273
23	1	2	19	4.7347
23	1	2	20	3.4433
23	1	2	21	4.1522
23	1	2	22	1.7356
23	1	2	23	3.5665
23	1	2	24	2.7467
23	1	2	25	1.8160
23	1	2	26	4.6106
23	1	2	27	4.9694
23	1	2	28	3.7431
23	1	2	29	2.4092
23	1	2	30	5.9221
23	2	1	1	1.4158
23	2	1	2	2.7320
23	2	1	3	1.6820
23	2	1	4	3.1321
23	2	1	5	2.1403
23	2	1	6	1.3414
23	2	1	7	1.8941
23	2	1	8	1.7128
23	2	1	9	3.2349
23	2	1	10	2.5258
23	2	1	11	2.1858
23	2	1	12	1.2151
23	2	1	13	0.9658
23	2	1	14	2.4730
23	2	1	15	3.2881
23	2	1	16	1.0075
23	2	1	17	0.5418
23	2	1	18	3.5402
23	2	1	19	1.9198
23	2	1	20	1.0159
23	2	1	21	0.5671
23	2	1	22	3.0556
23	2	1	23	3.3461
23	2	1	24	3.5948
23	2	1	25	2.4491
23	2	1	26	1.9012
23	2	1	27	3.9580
23	2	1	28	3.0814
23	2	1	29	0.0673
23	2	1	30	1.8035
23	2	2	1	8.4563
23	2	2	2	5.3191
23	2	2	3	6.2481
23	2	2	4	5.6159
23	2	2	5	7.3068
23	2	2	6	5.3351
23	2	2	7	6.0504
23	2	2	8	5.2523
23	2	2	9	5.8089
23	2	2	10	7.0729
23	2	2	11	6.1251
23	2	2	12	5.9726
23	2	2	13	5.0497
23	2	2	14	4.5101
23	2	2	15	6.3501
23	2	2	16	6.4660
23	2	2	17	6.3100
23	2	2	18	4.1106
23	2	2	19	6.6687
23	2	2	20	6.2216
23	2	2	21	7.2277
23	2	2	22	6.1139
23	2	2	23	6.1679
23	2	2	24	5.3832
23	2	2	25	4.9514
23	2	2	26	5.6929
23	2	2	27	7.4443
23	2	2	28	7.7907
23	2	2	29	4.6546
23	2	2	30	6.3755
8	1	1	1	3.4346
8	1	1	2	3.5680
8	1	1	3	4.2702
8	1	1	4	2.4483
8	1	1	5	2.4528
8	1	1	6	3.7403
8	1	1	7	3.7471
8	1	1	8	3.2101
8	1	1	9	3.2385
8	1	1	10	4.3561
8	1	1	11	2.8152
8	1	1	12	3.2769
8	1	1	13	4.1753
8	1	1	14	3.7588
8	1	1	15	5.0063
8	1	1	16	3.4131
8	1	1	17	3.4277
8	1	1	18	3.0753
8	1	1	19	2.9035
8	1	1	20	4.3897
8	1	1	21	2.1415
8	1	1	22	3.1559
8	1	1	23	0.8578
8	1	1	24	4.2375
8	1	1	25	4.0603
8	1	1	26	4.4002
8	1	1	27	2.4335
8	1	1	28	3.3896
8	1	1	29	3.5391
8	1	1	30	1.6904
8	1	2	1	2.6808
8	1	2	2	3.8017
8	1	2	3	5.8135
8	1	2	4	6.5984
8	1	2	5	4.6288
8	1	2	6	2.7568
8	1	2	7	4.7386
8	1	2	8	4.8566
8	1	2	9	4.3635
8	1	2	10	4.6385
8	1	2	11	2.6242
8	1	2	12	2.9598
8	1	2	13	5.2812
8	1	2	14	4.2275
8	1	2	15	2.8305
8	1	2	16	4.1441
8	1	2	17	3.6658
8	1	2	18	5.1528
8	1	2	19	4.4200
8	1	2	20	4.7861
8	1	2	21	4.9685
8	1	2	22	3.4335
8	1	2	23	4.5615
8	1	2	24	4.3457
8	1	2	25	5.1513
8	1	2	26	6.3453
8	1	2	27	4.7875
8	1	2	28	4.3668
8	1	2	29	4.4932
8	1	2	30	3.8482
8	2	1	1	1.7898
8	2	1	2	3.9998
8	2	1	3	3.0732
8	2	1	4	3.9078
8	2	1	5	3.5740
8	2	1	6	3.0349
8	2	1	7	3.7655
8	2	1	8	4.2393
8	2	1	9	3.6745
8	2	1	10	3.6548
8	2	1	11	2.5148
8	2	1	12	4.8275
8	2	1	13	4.7202
8	2	1	14	0.9437
8	2	1	15	1.4347
8	2	1	16	3.9071
8	2	1	17	2.6600
8	2	1	18	2.2902
8	2	1	19	6.1626
8	2	1	20	2.6166
8	2	1	21	2.2977
8	2	1	22	3.8242
8	2	1	23	2.7909
8	2	1	24	2.3774
8	2	1	25	2.1078
8	2	1	26	2.9292
8	2	1	27	4.0399
8	2	1	28	2.0282
8	2	1	29	3.4343
8	2	1	30	3.5084
8	2	2	1	6.5673
8	2	2	2	7.8995
8	2	2	3	7.5564
8	2	2	4	9.8331
8	2	2	5	5.6646
8	2	2	6	7.0703
8	2	2	7	7.7019
8	2	2	8	6.3361
8	2	2	9	7.4408
8	2	2	10	8.5848
8	2	2	11	7.7132
8	2	2	12	7.7969
8	2	2	13	6.6890
8	2	2	14	7.2101
8	2	2	15	6.3921
8	2	2	16	6.7578
8	2	2	17	6.8146
8	2	2	18	7.9103
8	2	2	19	7.3476
8	2	2	20	6.8874
8	2	2	21	6.5332
8	2	2	22	6.6707
8	2	2	23	5.7480
8	2	2	24	7.6697
8	2	2	25	8.0773
8	2	2	26	5.8897
8	2	2	27	8.6147
8	2	2	28	6.4190
8	2	2	29	7.0859
8	2	2	30	7.2672
10	1	1	1	1.7583
10	1	1	2	1.8588
10	1	1	3	0.8355
10	1	1	4	1.9825
10	1	1	5	2.6228
10	1	1	6	3.8704
10	1	1	7	2.0864
10	1	1	8	3.6125
10	1	1	9	1.6239
10	1	1	10	0.7050
10	1	1	11	1.2806
10	1	1	12	1.4396
10	1	1	13	2.6262
10	1	1	14	0.6691
10	1	1	15	1.8814
10	1	1	16	0.9017
10	1	1	17	-0.7486
10	1	1	18	2.2566
10	1	1	19	1.1464
10	1	1	20	3.1399
10	1	1	21	1.7066
10	1	1	22	3.1589
10	1	1	23	3.0506
10	1	1	24	4.1314
10	1	1	25	1.3488
10	1	1	26	0.8622
10	1	1	27	2.9536
10	1	1	28	1.5999
10	1	1	29	1.6202
10	1	1	30	2.4866
10	1	2	1	4.1228
10	1	2	2	4.0601
10	1	2	3	4.7813
10	1	2	4	4.5354
10	1	2	5	2.5005
10	1	2	6	4.0810
10	1	2	7	3.0948
10	1	2	8	2.6995
10	1	2	9	3.7941
10	1	2	10	3.7475
10	1	2	11	3.1491
10	1	2	12	4.2201
10	1	2	13	4.3607
10	1	2	14	4.2176
10	1	2	15	3.1690
10	1	2	16	2.3569
10	1	2	17	3.0683
10	1	2	18	3.1137
10	1	2	19	3.7652
10	1	2	20	4.3705
10	1	2	21	5.8127
10	1	2	22	3.6761
10	1	2	23	3.5895
10	1	2	24	3.4240
10	1	2	25	2.8048
10	1	2	26	4.1019
10	1	2	27	3.5456
10	1	2	28	4.2186
10	1	2	29	4.5542
10	1	2	30	2.4282
10	2	1	1	2.8299
10	2	1	2	1.1568
10	2	1	3	1.2089
10	2	1	4	1.2157
10	2	1	5	1.6519
10	2	1	6	0.4397
10	2	1	7	2.7881
10	2	1	8	1.3486
10	2	1	9	2.9213
10	2	1	10	3.9345
10	2	1	11	2.2565
10	2	1	12	1.5689
10	2	1	13	2.5375
10	2	1	14	0.8201
10	2	1	15	2.0226
10	2	1	16	1.9739
10	2	1	17	1.7934
10	2	1	18	1.2742
10	2	1	19	0.9709
10	2	1	20	1.9118
10	2	1	21	2.6809
10	2	1	22	1.6785
10	2	1	23	0.5366
10	2	1	24	2.4231
10	2	1	25	3.0530
10	2	1	26	0.9173
10	2	1	27	-0.8812
10	2	1	28	2.9584
10	2	1	29	2.0381
10	2	1	30	0.0948
10	2	2	1	5.4423
10	2	2	2	7.2253
10	2	2	3	5.4809
10	2	2	4	5.7911
10	2	2	5	6.0607
10	2	2	6	6.0165
10	2	2	7	5.5505
10	2	2	8	4.8981
10	2	2	9	6.7664
10	2	2	10	6.7841
10	2	2	11	6.9228
10	2	2	12	8.4875
10	2	2	13	6.1661
10	2	2	14	6.0824
10	2	2	15	7.0263
10	2	2	16	6.0507
10	2	2	17	7.4655
10	2	2	18	7.8138
10	2	2	19	6.9410
10	2	2	20	7.1968
10	2	2	21	6.4592
10	2	2	22	6.2469
10	2	2	23	5.3623
10	2	2	24	6.0670
10	2	2	25	4.9504
10	2	2	26	7.9639
10	2	2	27	5.8905
10	2	2	28	5.3235
10	2	2	29	5.0652
10	2	2	30	6.9502
21	1	1	1	3.8128
21	1	1	2	4.2537
21	1	1	3	4.4379
21	1	1	4	3.2598
21	1	1	5	4.9118
21	1	1	6	3.5344
21	1	1	7	4.1686
21	1	1	8	1.6405
21	1	1	9	3.5387
21	1	1	10	2.8804
21	1	1	11	2.6329
21	1	1	12	1.2326
21	1	1	13	1.5542
21	1	1	14	3.3122
21	1	1	15	3.2783
21	1	1	16	2.1748
21	1	1	17	2.6104
21	1	1	18	4.3118
21	1	1	19	3.1819
21	1	1	20	3.2983
21	1	1	21	4.2695
21	1	1	22	4.8227
21	1	1	23	2.2465
21	1	1	24	5.1778
21	1	1	25	3.5153
21	1	1	26	3.0815
21	1	1	27	5.0147
21	1	1	28	4.0309
21	1	1	29	3.0182
21	1	1	30	3.1005
21	1	2	1	4.5922
21	1	2	2	4.3310
21	1	2	3	5.9532
21	1	2	4	5.2292
21	1	2	5	2.4218
21	1	2	6	5.0870
21	1	2	7	5.8141
21	1	2	8	5.9897
21	1	2	9	5.0696
21	1	2	10	4.6547
21	1	2	11	5.6023
21	1	2	12	4.6876
21	1	2	13	5.8153
21	1	2	14	3.2808
21	1	2	15	5.7586
21	1	2	16	6.8377
21	1	2	17	5.9691
21	1	2	18	5.7923
21	1	2	19	4.4232
21	1	2	20	4.6976
21	1	2	21	6.5444
21	1	2	22	4.7540
21	1	2	23	3.4841
21	1	2	24	4.3100
21	1	2	25	6.1590
21	1	2	26	5.2776
21	1	2	27	5.6502
21	1	2	28	5.8338
21	1	2	29	7.1608
21	1	2	30	5.9507
21	2	1	1	0.9151
21	2	1	2	4.6082
21	2	1	3	4.6182
21	2	1	4	2.7735
21	2	1	5	2.5991
21	2	1	6	4.2507
21	2	1	7	2.7383
21	2	1	8	2.8250
21	2	1	9	4.6271
21	2	1	10	3.5080
21	2	1	11	5.1083
21	2	1	12	2.4278
21	2	1	13	2.6667
21	2	1	14	4.9363
21	2	1	15	2.5826
21	2	1	16	1.8050
21	2	1	17	2.4715
21	2	1	18	3.3850
21	2	1	19	3.6058
21	2	1	20	3.4061
21	2	1	21	2.6247
21	2	1	22	2.2340
21	2	1	23	4.4164
21	2	1	24	5.6155
21	2	1	25	5.4930
21	2	1	26	5.5285
21	2	1	27	2.9574
21	2	1	28	3.7303
21	2	1	29	3.1083
21	2	1	30	3.2256
21	2	2	1	4.4603
21	2	2	2	4.6981
21	2	2	3	5.8783
21	2	2	4	5.3615
21	2	2	5	3.5280
21	2	2	6	5.1666
21	2	2	7	7.5396
21	2	2	8	4.8392
21	2	2	9	5.3654
21	2	2	10	2.8129
21	2	2	11	4.0904
21	2	2	12	4.4361
21	2	2	13	5.0868
21	2	2	14	5.7825
21	2	2	15	3.3013
21	2	2	16	4.5710
21	2	2	17	4.1891
21	2	2	18	4.1486
21	2	2	19	5.2642
21	2	2	20	6.3302
21	2	2	21	5.3528
21	2	2	22	5.5537
21	2	2	23	6.0173
21	2	2	24	5.8723
21	2	2	25	3.5765
21	2	2	26	4.8697
21	2	2	27	5.0275
21	2	2	28	7.3011
21	2	2	29	5.7946
21	2	2	30	4.9691
