Subject	Factor	Condition	Trial	Score
6	167	438	18	4.9651
6	167	438	19	5.682
6	167	438	20	5.511
6	167	438	21	4.2584
6	167	438	22	5.2132
6	167	438	23	4.7513
6	167	438	24	6.3516
6	167	438	25	5.9342
16	130	419	1	0.0374
16	130	419	2	0.8678
16	130	419	3	1.3269
16	130	419	4	-0.115
16	130	419	5	1.1403
16	130	419	6	0.7793
16	130	419	7	0.9153
16	130	419	8	0.5641
16	130	419	9	0.5372
16	130	419	10	-0.6706
16	130	419	11	2.0329
16	130	419	12	-0.1508
16	130	419	13	1.6161
16	130	419	14	-1.217
16	130	419	15	0.0598
16	130	419	16	-1.1092
16	130	419	17	2.6045
16	130	419	18	1.6305
16	130	419	19	-0.6665
16	130	419	20	-0.1665
16	130	419	21	0.1943
16	130	419	22	1.8983
16	130	419	23	0.8156
16	130	419	24	1.6588
16	130	419	25	1.3206
16	130	438	1	5.8667
16	130	438	2	5.7211
16	130	438	3	5.8155
16	130	438	4	5.5702
16	130	438	5	5.6898
16	130	438	6	6.432
16	130	438	7	7.0195
16	130	438	8	6.0239
16	130	438	9	4.5385
16	130	438	10	5.1316
16	130	438	11	6.0633
16	130	438	12	6.0002
16	130	438	13	6.5321
16	130	438	14	5.4842
16	130	438	15	5.5123
16	130	438	16	5.808
16	130	438	17	6.8198
16	130	438	18	6.5504
16	130	438	19	6.3055
16	130	438	20	4.9594
16	130	438	21	4.3076
16	130	438	22	4.7153
16	130	438	23	5.2404
16	130	438	24	5.8752
16	130	438	25	5.8348
16	130	438	26	5.4308
16	130	438	27	6.2527
16	130	438	28	5.1922
16	130	438	29	4.5228
16	130	438	30	7.3361
16	130	438	31	4.2743
16	130	438	32	7.6266
16	130	438	33	5.242
16	130	438	34	6.113
16	167	419	1	2.0332
16	167	419	2	1.1923
16	167	419	3	2.6966
16	167	419	4	2.7374
16	167	419	5	2.3453
16	167	419	6	3.2263
16	167	419	7	2.6924
16	167	419	8	1.4818
16	167	419	9	2.9067
16	167	419	10	2.4246
16	167	419	11	3.036
16	167	419	12	2.2924
16	167	419	13	2.9392
16	167	419	14	2.1267
16	167	419	15	2.4455
16	167	419	16	1.3102
16	167	419	17	3.1735
16	167	419	18	3.8953
16	167	419	19	2.2395
16	167	419	20	1.9617
16	167	419	21	1.5647
16	167	419	22	1.7991
16	167	419	23	0.8415
16	167	419	24	2.4671
16	167	419	25	0.8462
16	167	419	26	3.8946
16	167	419	27	3.3548
16	167	419	28	1.5317
16	167	419	29	4.16
16	167	419	30	1.6915
16	167	419	31	2.0436
16	167	419	32	2.6314
16	167	419	33	2.4792
16	167	419	34	1.7236
16	167	419	35	2.1533
16	167	419	36	2.6762
16	167	438	1	6.2202
16	167	438	2	7.2397
16	167	438	3	5.3593
16	167	438	4	7.3661
16	167	438	5	7.2069
16	167	438	6	7.579
16	167	438	7	5.6153
16	167	438	8	4.6905
16	167	438	9	5.2295
16	167	438	10	7.2884
16	167	438	11	6.1721
16	167	438	12	7.2522
16	167	438	13	5.4568
16	167	438	14	5.89
16	167	438	15	6.5942
16	167	438	16	7.1846
16	167	438	17	8.4076
16	167	438	18	5.6211
16	167	438	19	6.1299
16	167	438	20	7.3394
16	167	438	21	5.6641
16	167	438	22	7.7351
16	167	438	23	5.9002
16	167	438	24	4.9689
16	167	438	25	7.998
16	167	438	26	6.921
16	167	438	27	7.3418
16	167	438	28	5.9025
16	167	438	29	6.6858
16	167	438	30	4.9276
16	167	438	31	5.9396
16	167	438	32	4.7592
16	167	438	33	4.9923
16	167	438	34	6.7996
16	167	438	35	6.9563
16	167	438	36	7.4192
16	167	438	37	6.7695
16	167	438	38	7.948
16	167	438	39	8.3697
16	167	438	40	6.3169
29	130	419	1	1.8631
29	130	419	2	3.3521
29	130	419	3	2.2666
29	130	419	4	1.7518
29	130	419	5	2.1192
29	130	419	6	-0.641
29	130	419	7	3.7585
29	130	419	8	2.6444
29	130	419	9	1.0108
29	130	419	10	2.2551
29	130	419	11	1.9378
29	130	419	12	3.3864
29	130	419	13	2.346
29	130	419	14	3.3393
29	130	419	15	1.1626
29	130	419	16	1.2388
29	130	419	17	2.0557
29	130	419	18	1.7219
29	130	419	19	1.6855
29	130	419	20	-0.0658
29	130	419	21	0.3317
29	130	419	22	1.969
29	130	419	23	2.7746
29	130	419	24	4.1139
29	130	419	25	1.6755
29	130	419	26	1.8927
29	130	419	27	2.5347
29	130	419	28	3.0653
29	130	419	29	2.3168
29	130	438	1	3.9474
29	130	438	2	1.4494
29	130	438	3	5.8239
29	130	438	4	3.7363
29	130	438	5	2.4138
29	130	438	6	3.8548
29	130	438	7	3.2894
29	130	438	8	3.1088
29	130	438	9	3.8029
29	130	438	10	3.686
29	130	438	11	4.5449
29	130	438	12	2.411
29	130	438	13	2.2322
29	130	438	14	3.3345
29	130	438	15	4.528
29	130	438	16	4.1615
29	130	438	17	3.4617
29	130	438	18	5.2855
29	130	438	19	2.2778
29	130	438	20	3.4402
29	130	438	21	2.7567
29	130	438	22	2.2818
29	130	438	23	3.142
29	130	438	24	3.4496
29	130	438	25	5.4158
29	130	438	26	3.0571
29	130	438	27	4.0653
29	130	438	28	2.5831
29	130	438	29	3.3942
29	130	438	30	4.2676
29	130	438	31	2.4873
29	130	438	32	3.4064
29	130	438	33	3.0209
29	130	438	34	3.0368
29	130	438	35	3.6979
29	130	438	36	3.7184
29	130	438	37	2.6012
29	130	438	38	2.4159
29	167	419	1	2.5101
29	167	419	2	2.8698
29	167	419	3	2.5478
29	167	419	4	1.8011
29	167	419	5	2.6863
29	167	419	6	4.6527
29	167	419	7	2.4157
29	167	419	8	3.8201
29	167	419	9	3.7436
29	167	419	10	0.8889
29	167	419	11	2.1403
29	167	419	12	4.0043
29	167	419	13	1.9157
29	167	419	14	3.3829
29	167	419	15	1.889
29	167	419	16	3.4353
29	167	419	17	2.2681
29	167	419	18	2.5018
29	167	419	19	5.9894
29	167	419	20	1.2535
29	167	419	21	3.5402
29	167	419	22	3.7381
29	167	419	23	1.9454
29	167	419	24	0.1289
29	167	419	25	3.927
29	167	419	26	2.6293
29	167	419	27	1.4254
29	167	419	28	2.6318
29	167	419	29	0.857
29	167	438	1	5.2221
29	167	438	2	4.7244
29	167	438	3	4.9002
29	167	438	4	5.6127
29	167	438	5	2.1637
29	167	438	6	3.2378
29	167	438	7	5.3421
29	167	438	8	5.486
29	167	438	9	4.2968
29	167	438	10	4.7894
29	167	438	11	4.9065
29	167	438	12	5.2992
29	167	438	13	5.0405
29	167	438	14	4.3405
29	167	438	15	4.0877
29	167	438	16	4.1001
29	167	438	17	3.0824
29	167	438	18	2.69
29	167	438	19	5.0705
29	167	438	20	5.8987
29	167	438	21	3.6088
29	167	438	22	2.7161
29	167	438	23	3.8887
29	167	438	24	4.4277
29	167	438	25	3.4076
29	167	438	26	4.5679
29	167	438	27	4.8458
29	167	438	28	4.4065
29	167	438	29	5.3518
29	167	438	30	4.7371
29	167	438	31	6.1402
29	167	438	32	4.0994
29	167	438	33	2.2672
29	167	438	34	3.2693
29	167	438	35	4.9496
29	167	438	36	4.6873
12	130	419	1	3.6048
12	130	419	2	3.0538
12	130	419	3	5.3365
12	130	419	4	4.2533
12	130	419	5	3.1794
12	130	419	6	4.2853
12	130	419	7	2.4058
12	130	419	8	2.8824
12	130	419	9	2.4743
12	130	419	10	3.6955
12	130	419	11	5.3228
12	130	419	12	3.5752
12	130	419	13	2.7673
12	130	419	14	3.5577
12	130	419	15	3.0083
12	130	419	16	1.2497
12	130	419	17	2.2798
12	130	419	18	3.2665
12	130	419	19	5.4392
12	130	419	20	2.4403
12	130	419	21	3.033
12	130	419	22	2.3881
12	130	419	23	2.6076
12	130	419	24	2.0797
12	130	419	25	4.5997
12	130	419	26	3.4585
12	130	419	27	1.8217
12	130	419	28	3.8823
12	130	419	29	3.6189
12	130	419	30	2.7777
12	130	419	31	2.5404
12	130	419	32	2.1288
12	130	419	33	4.1234
12	130	419	34	3.5171
12	130	419	35	3.022
12	130	419	36	4.3627
12	130	419	37	0.7861
12	130	438	1	2.7661
12	130	438	2	1.5534
12	130	438	3	2.0515
12	130	438	4	2.1448
12	130	438	5	2.1479
12	130	438	6	1.8951
12	130	438	7	1.2183
12	130	438	8	3.0824
12	130	438	9	1.3495
12	130	438	10	3.1239
12	130	438	11	2.108
12	130	438	12	3.6702
12	130	438	13	1.2717
12	130	438	14	-0.1899
12	130	438	15	0.5953
12	130	438	16	1.2373
12	130	438	17	2.6026
12	130	438	18	1.4956
12	130	438	19	0.1867
12	130	438	20	1.7079
12	130	438	21	0.2585
12	130	438	22	1.5775
12	130	438	23	0.3854
12	167	419	1	2.4894
12	167	419	2	1.6956
12	167	419	3	2.1064
12	167	419	4	1.7196
12	167	419	5	3.6848
12	167	419	6	2.8383
12	167	419	7	4.0805
12	167	419	8	0.6503
12	167	419	9	2.21
12	167	419	10	2.5984
12	167	419	11	3.7204
12	167	419	12	3.2344
12	167	419	13	1.0043
12	167	419	14	3.5889
12	167	419	15	2.9394
12	167	419	16	2.7526
12	167	419	17	1.269
12	167	419	18	1.5032
12	167	419	19	2.4607
12	167	419	20	2.874
12	167	419	21	3.8922
12	167	419	22	3.1684
12	167	419	23	2.4213
12	167	419	24	2.7449
12	167	419	25	2.1685
12	167	419	26	1.8342
12	167	419	27	2.2305
12	167	419	28	1.8594
12	167	438	1	6.3188
12	167	438	2	5.3741
12	167	438	3	6.4869
12	167	438	4	3.0361
12	167	438	5	5.7798
12	167	438	6	4.7212
12	167	438	7	5.5911
12	167	438	8	4.5224
12	167	438	9	4.6635
12	167	438	10	5.5528
12	167	438	11	7.5693
12	167	438	12	4.8313
12	167	438	13	5.8833
12	167	438	14	4.9845
12	167	438	15	5.2317
12	167	438	16	3.2736
12	167	438	17	3.6539
12	167	438	18	6.1331
12	167	438	19	4.2013
12	167	438	20	6.3741
12	167	438	21	5.9745
12	167	438	22	6.3162
12	167	438	23	5.3279
12	167	438	24	7.1683
12	167	438	25	5.5787
12	167	438	26	7.005
12	167	438	27	5.0035
12	167	438	28	4.3871
12	167	438	29	4.9895
12	167	438	30	5.9883
28	130	419	1	2.1296
28	130	419	2	2.6386
28	130	419	3	2.043
28	130	419	4	3.0916
28	130	419	5	2.5501
28	130	419	6	1.906
28	130	419	7	2.7754
28	130	419	8	3.1842
28	130	419	9	2.3702
28	130	419	10	2.9358
28	130	419	11	2.5902
28	130	419	12	3.6646
28	130	419	13	3.0937
28	130	419	14	3.2662
28	130	419	15	3.6755
28	130	419	16	2.6015
28	130	419	17	1.0169
28	130	419	18	1.4563
28	130	419	19	1.8174
28	130	419	20	3.0527
28	130	419	21	3.5
28	130	419	22	2.9077
28	130	419	23	2.4772
28	130	419	24	2.1695
28	130	419	25	4.5143
28	130	419	26	1.8375
28	130	419	27	2.7305
28	130	419	28	2.58
28	130	419	29	3.5764
28	130	419	30	2.4896
28	130	419	31	3.1628
28	130	419	32	1.6218
28	130	419	33	0.993
28	130	419	34	3.3345
28	130	419	35	2.3623
28	130	438	1	5.7946
28	130	438	2	5.2354
28	130	438	3	4.9479
28	130	438	4	6.6745
28	130	438	5	6.6149
28	130	438	6	7.2132
28	130	438	7	6.2978
28	130	438	8	5.4194
28	130	438	9	6.131
28	130	438	10	4.7152
28	130	438	11	5.4035
28	130	438	12	5.1933
28	130	438	13	4.2603
28	130	438	14	7.7817
28	130	438	15	5.3031
28	130	438	16	4.6765
28	130	438	17	5.4251
28	130	438	18	4.8526
28	130	438	19	6.1613
28	130	438	20	5.9582
28	130	438	21	4.4923
28	130	438	22	4.8923
28	130	438	23	6.8303
28	130	438	24	7.1222
28	130	438	25	6.2363
28	130	438	26	5.5688
28	130	438	27	7.7394
28	130	438	28	4.9547
28	130	438	29	5.0286
28	130	438	30	5.623
28	130	438	31	6.7633
28	167	419	1	0.3095
28	167	419	2	1.9585
28	167	419	3	1.1226
28	167	419	4	0.7592
28	167	419	5	2.5255
28	167	419	6	1.4175
28	167	419	7	0.5855
28	167	419	8	1.9197
28	167	419	9	2.198
28	167	419	10	1.7938
28	167	419	11	-0.4377
28	167	419	12	0.0132
28	167	419	13	0.9797
28	167	419	14	1.1694
28	167	419	15	0.6589
28	167	419	16	2.3081
28	167	419	17	-1.1453
28	167	419	18	2.3857
28	167	419	19	1.5436
28	167	419	20	2.0915
28	167	419	21	1.1512
28	167	419	22	0.2962
28	167	419	23	1.2157
28	167	419	24	1.0643
28	167	419	25	3.5006
28	167	419	26	1.5436
28	167	419	27	2.1631
28	167	419	28	1.7057
28	167	419	29	2.7847
28	167	438	1	6.5722
28	167	438	2	6.0509
28	167	438	3	6.1268
28	167	438	4	4.707
28	167	438	5	6.9347
28	167	438	6	7.001
28	167	438	7	4.7943
28	167	438	8	8.3672
28	167	438	9	7.3406
28	167	438	10	7.8005
28	167	438	11	6.6446
28	167	438	12	7.2975
28	167	438	13	4.8883
28	167	438	14	6.5651
28	167	438	15	5.7986
28	167	438	16	5.6406
28	167	438	17	4.8522
28	167	438	18	5.3756
28	167	438	19	5.0588
28	167	438	20	4.0736
28	167	438	21	6.6815
28	167	438	22	5.9852
28	167	438	23	5.4517
28	167	438	24	7.5763
28	167	438	25	8.2788
28	167	438	26	4.5818
28	167	438	27	7.7997
28	167	438	28	6.047
28	167	438	29	6.8368
33	130	419	1	2.1555
33	130	419	2	1.0763
33	130	419	3	2.0657
33	130	419	4	3.1581
33	130	419	5	1.968
33	130	419	6	1.993
33	130	419	7	1.1284
33	130	419	8	1.1745
33	130	419	9	4.0154
33	130	419	10	1.4385
33	130	419	11	1.6282
33	130	419	12	1.0553
33	130	419	13	2.7389
33	130	419	14	0.4723
33	130	419	15	2.1076
33	130	419	16	2.2051
33	130	419	17	0.4219
33	130	419	18	2.2553
33	130	419	19	1.8327
33	130	419	20	1.0372
33	130	419	21	3.7954
33	130	438	1	3.5311
33	130	438	2	3.5925
33	130	438	3	2.8165
33	130	438	4	2.513
33	130	438	5	3.1717
33	130	438	6	4.5457
33	130	438	7	4.0155
33	130	438	8	3.0347
33	130	438	9	3.4932
33	130	438	10	4.8314
33	130	438	11	4.5459
33	130	438	12	4.0794
33	130	438	13	3.5815
33	130	438	14	3.1847
33	130	438	15	3.422
33	130	438	16	2.547
33	130	438	17	4.1059
33	130	438	18	4.7397
33	130	438	19	3.4302
33	130	438	20	4.7294
33	130	438	21	5.7459
33	130	438	22	5.2679
33	130	438	23	4.0776
33	130	438	24	2.4383
33	130	438	25	4.555
33	130	438	26	3.6425
33	130	438	27	5.8086
33	130	438	28	4.8526
33	130	438	29	4.0822
33	167	419	1	1.2178
33	167	419	2	3.3729
33	167	419	3	0.4377
33	167	419	4	-0.0229
33	167	419	5	0.4921
33	167	419	6	0.4924
33	167	419	7	-0.462
33	167	419	8	2.3932
33	167	419	9	1.3461
33	167	419	10	0.8363
33	167	419	11	0.4804
33	167	419	12	1.0594
33	167	419	13	1.0474
33	167	419	14	-0.321
33	167	419	15	0.9673
33	167	419	16	0.3321
33	167	419	17	3.1604
33	167	419	18	0.2799
33	167	419	19	2.1432
33	167	419	20	3.235
33	167	419	21	0.221
33	167	419	22	2.4139
33	167	419	23	1.5291
33	167	419	24	2.5182
33	167	419	25	1.878
33	167	419	26	-0.1929
33	167	419	27	1.6384
33	167	438	1	4.4514
33	167	438	2	7.8053
33	167	438	3	7.6543
33	167	438	4	5.8349
33	167	438	5	6.8294
33	167	438	6	5.5867
33	167	438	7	4.0829
33	167	438	8	5.1636
33	167	438	9	7.1696
33	167	438	10	4.8146
33	167	438	11	5.6236
33	167	438	12	4.226
33	167	438	13	3.466
33	167	438	14	4.151
33	167	438	15	6.8281
33	167	438	16	6.7025
33	167	438	17	6.7691
33	167	438	18	5.0235
33	167	438	19	5.3924
33	167	438	20	7.917
33	167	438	21	5.0966
33	167	438	22	6.1396
33	167	438	23	6.0902
33	167	438	24	8.0432
33	167	438	25	5.6576
33	167	438	26	6.4972
13	130	419	1	2.3933
13	130	419	2	2.9982
13	130	419	3	2.0506
13	130	419	4	-0.1272
13	130	419	5	0.9661
13	130	419	6	1.4575
13	130	419	7	3.6307
13	130	419	8	1.3789
13	130	419	9	2.1156
13	130	419	10	0.4712
13	130	419	11	2.3179
13	130	419	12	2.5732
13	130	419	13	1.2337
13	130	419	14	1.791
13	130	419	15	2.2072
13	130	419	16	0.6563
13	130	419	17	0.8974
13	130	419	18	1.1016
13	130	419	19	-0.3031
13	130	419	20	-0.2099
13	130	419	21	2.5528
13	130	419	22	2.0078
13	130	419	23	2.0087
13	130	419	24	1.017
13	130	419	25	3.8768
13	130	419	26	0.9108
13	130	419	27	2.7816
13	130	419	28	1.6031
13	130	419	29	2.9843
13	130	419	30	1.0364
13	130	419	31	-0.508
13	130	419	32	1.5144
13	130	419	33	2.3417
13	130	419	34	2.2926
13	130	419	35	0.4811
13	130	419	36	1.3995
13	130	419	37	3.0996
13	130	438	1	5.423
13	130	438	2	2.3874
13	130	438	3	4.5445
13	130	438	4	5.3006
13	130	438	5	3.3133
13	130	438	6	6.7069
13	130	438	7	5.0891
13	130	438	8	3.8229
13	130	438	9	4.1537
13	130	438	10	4.2852
13	130	438	11	4.2893
13	130	438	12	6.1912
13	130	438	13	3.8189
13	130	438	14	4.6257
13	130	438	15	4.9249
13	130	438	16	3.4031
13	130	438	17	4.6807
13	130	438	18	3.9644
13	130	438	19	4.7556
13	130	438	20	4.8179
13	130	438	21	2.9127
13	130	438	22	3.2484
13	130	438	23	6.6437
13	130	438	24	5.0869
13	130	438	25	4.6507
13	130	438	26	3.4877
13	130	438	27	3.9051
13	130	438	28	5.4962
13	130	438	29	4.0688
13	130	438	30	5.1571
13	130	438	31	4.2508
13	130	438	32	4.0166
13	130	438	33	5.3829
13	130	438	34	3.4076
13	130	438	35	3.7197
13	167	419	1	4.3367
13	167	419	2	1.5605
13	167	419	3	1.5299
13	167	419	4	2.0108
13	167	419	5	1.618
13	167	419	6	3.6811
13	167	419	7	3.3953
13	167	419	8	3.2696
13	167	419	9	3.3387
13	167	419	10	3.5722
13	167	419	11	1.3448
13	167	419	12	2.5042
13	167	419	13	4.313
13	167	419	14	3.0775
13	167	419	15	2.7798
13	167	419	16	3.8113
13	167	419	17	2.2134
13	167	419	18	4.6874
13	167	419	19	4.3519
13	167	419	20	2.8932
13	167	419	21	4.5222
13	167	419	22	3.5879
13	167	419	23	2.6899
13	167	419	24	3.621
13	167	419	25	2.0637
13	167	419	26	3.4709
13	167	419	27	4.7542
13	167	419	28	2.7921
13	167	419	29	2.7151
13	167	419	30	2.5321
13	167	419	31	3.6673
13	167	419	32	1.4305
13	167	419	33	3.0915
13	167	419	34	2.7496
13	167	419	35	3.2976
13	167	419	36	3.0821
13	167	419	37	1.8192
13	167	419	38	1.7696
13	167	419	39	2.4726
13	167	438	1	5.5232
13	167	438	2	5.8337
13	167	438	3	5.7223
13	167	438	4	5.9285
13	167	438	5	6.2478
13	167	438	6	7.1761
13	167	438	7	4.4984
13	167	438	8	6.0959
13	167	438	9	6.6992
13	167	438	10	5.9076
13	167	438	11	5.6435
13	167	438	12	5.3295
13	167	438	13	6.5159
13	167	438	14	6.052
13	167	438	15	3.4018
13	167	438	16	5.2119
13	167	438	17	5.2788
13	167	438	18	4.6388
13	167	438	19	6.048
13	167	438	20	5.3719
13	167	438	21	4.2034
13	167	438	22	4.2922
13	167	438	23	5.1654
13	167	438	24	4.2197
13	167	438	25	5.1645
13	167	438	26	4.679
13	167	438	27	5.3565
13	167	438	28	4.5957
13	167	438	29	5.2997
13	167	438	30	4.0925
13	167	438	31	6.6646
17	130	419	1	2.1968
17	130	419	2	3.0774
17	130	419	3	2.019
17	130	419	4	1.7419
17	130	419	5	1.0888
17	130	419	6	1.1719
17	130	419	7	2.2356
17	130	419	8	1.3529
17	130	419	9	1.8929
17	130	419	10	1.3707
17	130	419	11	3.0106
17	130	419	12	1.3893
17	130	419	13	0.5026
17	130	419	14	-0.7202
17	130	419	15	2.1833
17	130	419	16	1.1628
17	130	419	17	2.0479
17	130	419	18	-0.6839
17	130	419	19	-1.3839
17	130	419	20	1.9303
17	130	438	1	2.8414
17	130	438	2	4.5322
17	130	438	3	2.3346
17	130	438	4	3.7256
17	130	438	5	4.5442
17	130	438	6	2.774
17	130	438	7	6.4894
17	130	438	8	3.2815
17	130	438	9	6.4436
17	130	438	10	0.8151
17	130	438	11	5.9763
17	130	438	12	4.3783
17	130	438	13	4.0629
17	130	438	14	5.2706
17	130	438	15	5.4786
17	130	438	16	3.6004
17	130	438	17	3.1452
17	130	438	18	3.2462
17	130	438	19	4.2724
17	130	438	20	2.9818
17	130	438	21	3.429
17	130	438	22	4.9035
17	130	438	23	2.8369
17	130	438	24	3.2135
17	130	438	25	2.4518
17	130	438	26	3.7626
17	130	438	27	3.8825
17	130	438	28	4.3728
17	130	438	29	3.8174
17	130	438	30	5.038
17	130	438	31	5.0318
17	130	438	32	3.0541
17	167	419	1	3.4706
17	167	419	2	1.5785
17	167	419	3	2.985
17	167	419	4	3.023
17	167	419	5	2.8921
17	167	419	6	3.4112
17	167	419	7	2.8284
17	167	419	8	3.9101
17	167	419	9	3.0733
17	167	419	10	2.3231
17	167	419	11	3.0087
17	167	419	12	3.3676
17	167	419	13	3.8983
17	167	419	14	2.5727
17	167	419	15	1.6575
17	167	419	16	4.514
17	167	419	17	1.4396
17	167	419	18	3.9671
17	167	419	19	2.0959
17	167	419	20	3.6932
17	167	419	21	1.6009
17	167	419	22	3.1405
17	167	419	23	1.9649
17	167	419	24	2.7988
17	167	419	25	3.1969
17	167	419	26	2.9869
17	167	419	27	2.5622
17	167	419	28	4.2154
17	167	419	29	3.2231
17	167	419	30	3.3313
17	167	419	31	3.6039
17	167	419	32	1.2885
17	167	419	33	3.3445
17	167	419	34	3.1857
17	167	419	35	4.0885
17	167	419	36	3.5785
17	167	419	37	1.8752
17	167	438	1	6.1015
17	167	438	2	5.809
17	167	438	3	6.8094
17	167	438	4	5.8621
17	167	438	5	6.1375
17	167	438	6	5.5402
17	167	438	7	6.2908
17	167	438	8	6.4235
17	167	438	9	6.9009
17	167	438	10	6.1813
17	167	438	11	5.7008
17	167	438	12	7.1195
17	167	438	13	8.0111
17	167	438	14	6.5902
17	167	438	15	6.1278
17	167	438	16	7.5657
17	167	438	17	5.5081
17	167	438	18	5.3892
17	167	438	19	5.9651
17	167	438	20	4.1344
17	167	438	21	6.6127
17	167	438	22	6.4851
17	167	438	23	4.7785
17	167	438	24	5.8501
17	167	438	25	7.0349
17	167	438	26	5.897
17	167	438	27	6.9329
17	167	438	28	5.5272
17	167	438	29	6.5331
17	167	438	30	6.3077
17	167	438	31	6.0308
17	167	438	32	6.5739
17	167	438	33	6.1837
17	167	438	34	4.7838
17	167	438	35	6.5561
17	167	438	36	6.3738
17	167	438	37	6.2066
17	167	438	38	6.3844
17	167	438	39	7.019
17	167	438	40	4.5984
8	130	419	1	3.6497
8	130	419	2	2.8113
8	130	419	3	1.563
8	130	419	4	4.1667
8	130	419	5	2.0951
8	130	419	6	1.9135
8	130	419	7	2.3934
8	130	419	8	1.1526
8	130	419	9	2.4013
8	130	419	10	3.7155
8	130	419	11	1.4785
8	130	419	12	0.714
8	130	419	13	0.7017
8	130	419	14	1.8291
8	130	419	15	2.4638
8	130	419	16	0.7151
8	130	419	17	3.24
8	130	419	18	0.3375
8	130	419	19	4.0301
8	130	419	20	2.2424
8	130	419	21	-0.842
8	130	419	22	2.2653
8	130	419	23	2.236
8	130	419	24	2.589
8	130	438	1	2.3057
8	130	438	2	4.2905
8	130	438	3	2.655
8	130	438	4	5.2809
8	130	438	5	4.316
8	130	438	6	4.0119
8	130	438	7	4.042
8	130	438	8	2.4137
8	130	438	9	2.589
8	130	438	10	5.0381
8	130	438	11	4.0281
8	130	438	12	4.7543
8	130	438	13	2.4245
8	130	438	14	3.8967
8	130	438	15	3.8066
8	130	438	16	2.6539
8	130	438	17	3.0782
8	130	438	18	4.1377
8	130	438	19	4.6471
8	130	438	20	1.9608
8	130	438	21	4.7714
8	130	438	22	3.6002
8	130	438	23	3.4733
8	130	438	24	4.2519
8	130	438	25	3.5987
8	130	438	26	4.2956
8	130	438	27	3.609
8	130	438	28	3.6627
8	130	438	29	4.0578
8	130	438	30	4.053
8	130	438	31	4.1774
8	130	438	32	3.3992
8	130	438	33	3.3031
8	130	438	34	4.4426
8	167	419	1	3.8331
8	167	419	2	4.3834
8	167	419	3	4.5059
8	167	419	4	2.8638
8	167	419	5	2.401
8	167	419	6	5.4333
8	167	419	7	3.4716
8	167	419	8	1.6622
8	167	419	9	4.0061
8	167	419	10	3.8632
8	167	419	11	2.4941
8	167	419	12	1.9694
8	167	419	13	3.8135
8	167	419	14	2.7365
8	167	419	15	5.1325
8	167	419	16	3.3341
8	167	419	17	3.7694
8	167	419	18	4.4979
8	167	419	19	3.163
8	167	419	20	3.2786
8	167	419	21	4.1234
8	167	419	22	1.5294
8	167	419	23	3.7936
8	167	419	24	3.7195
8	167	419	25	4.8747
8	167	419	26	3.2251
8	167	419	27	3.5786
8	167	419	28	3.3578
8	167	419	29	1.52
8	167	419	30	3.9378
8	167	438	1	5.6108
8	167	438	2	7.0559
8	167	438	3	4.5903
8	167	438	4	6.232
8	167	438	5	6.6499
8	167	438	6	5.0015
8	167	438	7	5.797
8	167	438	8	7.5342
8	167	438	9	7.2146
8	167	438	10	5.2136
8	167	438	11	6.053
8	167	438	12	5.8079
8	167	438	13	7.194
8	167	438	14	6.9195
8	167	438	15	6.8206
8	167	438	16	7.0523
8	167	438	17	7.6381
8	167	438	18	7.5642
8	167	438	19	7.0852
8	167	438	20	8.0262
8	167	438	21	5.8916
8	167	438	22	6.4959
8	167	438	23	7.6003
8	167	438	24	5.4682
8	167	438	25	5.6479
8	167	438	26	5.5466
8	167	438	27	5.613
8	167	438	28	6.1862
8	167	438	29	4.9844
8	167	438	30	5.1065
8	167	438	31	7.815
8	167	438	32	6.4944
8	167	438	33	6.3731
8	167	438	34	7.6931
8	167	438	35	5.7475
8	167	438	36	4.3076
8	167	438	37	4.2633
8	167	438	38	5.1949
8	167	438	39	8.0734
