Subject	Factor	Condition	Trial	Score
6	1	1	13	-0.3321
6	1	1	14	0.7060
6	1	1	15	1.4228
6	1	1	16	1.6360
6	1	1	17	-0.6497
6	1	1	18	0.7813
6	1	1	19	0.7141
6	1	1	20	0.3488
6	1	2	1	3.0955
6	1	2	2	0.7909
6	1	2	3	1.4478
6	1	2	4	2.0503
6	1	2	5	0.6848
6	1	2	6	2.5843
6	1	2	7	1.9636
6	1	2	8	1.3448
6	1	2	9	1.8920
6	1	2	10	1.1397
6	1	2	11	1.9368
6	1	2	12	2.4478
6	1	2	13	3.1446
6	1	2	14	3.6646
6	1	2	15	3.0147
6	1	2	16	2.3703
6	1	2	17	3.1134
6	1	2	18	3.0234
6	1	2	19	3.3651
6	1	2	20	2.7583
6	1	2	21	1.7604
6	1	2	22	2.5751
6	1	2	23	2.5968
6	1	2	24	0.9989
6	1	2	25	2.8254
6	1	2	26	3.0419
6	1	2	27	2.8153
6	1	2	28	1.6676
6	1	2	29	4.9183
6	1	2	30	1.0434
6	1	2	31	2.7731
6	1	2	32	1.8742
6	1	2	33	2.5278
6	2	1	1	-0.8027
6	2	1	2	2.5265
6	2	1	3	3.1002
6	2	1	4	1.2995
6	2	1	5	2.0220
6	2	1	6	1.1474
6	2	1	7	2.4312
6	2	1	8	2.1302
6	2	1	9	0.6376
6	2	1	10	0.8565
6	2	1	11	3.3073
6	2	1	12	2.2057
6	2	1	13	2.1975
6	2	1	14	1.2383
6	2	1	15	2.7641
6	2	1	16	3.6368
6	2	1	17	-1.2041
6	2	1	18	2.1933
6	2	1	19	1.2228
6	2	1	20	1.6249
6	2	1	21	1.9772
6	2	1	22	1.4083
6	2	1	23	2.7169
6	2	1	24	0.8333
6	2	1	25	0.0192
6	2	1	26	1.5115
6	2	1	27	-0.6940
6	2	1	28	-0.2551
6	2	1	29	-0.0449
6	2	1	30	0.6988
6	2	1	31	2.2455
6	2	1	32	0.2585
6	2	1	33	0.4163
6	2	1	34	2.2569
6	2	1	35	2.3451
6	2	2	1	4.5692
6	2	2	2	6.6224
6	2	2	3	6.2441
6	2	2	4	5.6592
6	2	2	5	4.1064
6	2	2	6	4.2558
6	2	2	7	4.2157
6	2	2	8	6.4305
6	2	2	9	5.0364
6	2	2	10	6.0629
6	2	2	11	4.9880
6	2	2	12	4.8905
6	2	2	13	4.7319
6	2	2	14	4.4587
6	2	2	15	6.3619
6	2	2	16	5.2998
6	2	2	17	6.5815
6	2	2	18	4.9651
6	2	2	19	5.6820
6	2	2	20	5.5110
6	2	2	21	4.2584
6	2	2	22	5.2132
6	2	2	23	4.7513
6	2	2	24	6.3516
6	2	2	25	5.9342
16	1	1	1	0.0374
16	1	1	2	0.8678
16	1	1	3	1.3269
16	1	1	4	-0.1150
16	1	1	5	1.1403
16	1	1	6	0.7793
16	1	1	7	0.9153
16	1	1	8	0.5641
16	1	1	9	0.5372
16	1	1	10	-0.6706
16	1	1	11	2.0329
16	1	1	12	-0.1508
16	1	1	13	1.6161
16	1	1	14	-1.2170
16	1	1	15	0.0598
16	1	1	16	-1.1092
16	1	1	17	2.6045
16	1	1	18	1.6305
16	1	1	19	-0.6665
16	1	1	20	-0.1665
16	1	1	21	0.1943
16	1	1	22	1.8983
16	1	1	23	0.8156
16	1	1	24	1.6588
16	1	1	25	1.3206
16	1	2	1	5.8667
16	1	2	2	5.7211
16	1	2	3	5.8155
16	1	2	4	5.5702
16	1	2	5	5.6898
16	1	2	6	6.4320
16	1	2	7	7.0195
16	1	2	8	6.0239
16	1	2	9	4.5385
16	1	2	10	5.1316
16	1	2	11	6.0633
16	1	2	12	6.0002
16	1	2	13	6.5321
16	1	2	14	5.4842
16	1	2	15	5.5123
16	1	2	16	5.8080
16	1	2	17	6.8198
16	1	2	18	6.5504
16	1	2	19	6.3055
16	1	2	20	4.9594
16	1	2	21	4.3076
16	1	2	22	4.7153
16	1	2	23	5.2404
16	1	2	24	5.8752
16	1	2	25	5.8348
16	1	2	26	5.4308
16	1	2	27	6.2527
16	1	2	28	5.1922
16	1	2	29	4.5228
16	1	2	30	7.3361
16	1	2	31	4.2743
16	1	2	32	7.6266
16	1	2	33	5.2420
16	1	2	34	6.1130
16	2	1	1	2.0332
16	2	1	2	1.1923
16	2	1	3	2.6966
16	2	1	4	2.7374
16	2	1	5	2.3453
16	2	1	6	3.2263
16	2	1	7	2.6924
16	2	1	8	1.4818
16	2	1	9	2.9067
16	2	1	10	2.4246
16	2	1	11	3.0360
16	2	1	12	2.2924
16	2	1	13	2.9392
16	2	1	14	2.1267
16	2	1	15	2.4455
16	2	1	16	1.3102
16	2	1	17	3.1735
16	2	1	18	3.8953
16	2	1	19	2.2395
16	2	1	20	1.9617
16	2	1	21	1.5647
16	2	1	22	1.7991
16	2	1	23	0.8415
16	2	1	24	2.4671
16	2	1	25	0.8462
16	2	1	26	3.8946
16	2	1	27	3.3548
16	2	1	28	1.5317
16	2	1	29	4.1600
16	2	1	30	1.6915
16	2	1	31	2.0436
16	2	1	32	2.6314
16	2	1	33	2.4792
16	2	1	34	1.7236
16	2	1	35	2.1533
16	2	1	36	2.6762
16	2	2	1	6.2202
16	2	2	2	7.2397
16	2	2	3	5.3593
16	2	2	4	7.3661
16	2	2	5	7.2069
16	2	2	6	7.5790
16	2	2	7	5.6153
16	2	2	8	4.6905
16	2	2	9	5.2295
16	2	2	10	7.2884
16	2	2	11	6.1721
16	2	2	12	7.2522
16	2	2	13	5.4568
16	2	2	14	5.8900
16	2	2	15	6.5942
16	2	2	16	7.1846
16	2	2	17	8.4076
16	2	2	18	5.6211
16	2	2	19	6.1299
16	2	2	20	7.3394
16	2	2	21	5.6641
16	2	2	22	7.7351
16	2	2	23	5.9002
16	2	2	24	4.9689
16	2	2	25	7.9980
16	2	2	26	6.9210
16	2	2	27	7.3418
16	2	2	28	5.9025
16	2	2	29	6.6858
16	2	2	30	4.9276
16	2	2	31	5.9396
16	2	2	32	4.7592
16	2	2	33	4.9923
16	2	2	34	6.7996
16	2	2	35	6.9563
16	2	2	36	7.4192
16	2	2	37	6.7695
16	2	2	38	7.9480
16	2	2	39	8.3697
16	2	2	40	6.3169
29	1	1	1	1.8631
29	1	1	2	3.3521
29	1	1	3	2.2666
29	1	1	4	1.7518
29	1	1	5	2.1192
29	1	1	6	-0.6410
29	1	1	7	3.7585
29	1	1	8	2.6444
29	1	1	9	1.0108
29	1	1	10	2.2551
29	1	1	11	1.9378
29	1	1	12	3.3864
29	1	1	13	2.3460
29	1	1	14	3.3393
29	1	1	15	1.1626
29	1	1	16	1.2388
29	1	1	17	2.0557
29	1	1	18	1.7219
29	1	1	19	1.6855
29	1	1	20	-0.0658
29	1	1	21	0.3317
29	1	1	22	1.9690
29	1	1	23	2.7746
29	1	1	24	4.1139
29	1	1	25	1.6755
29	1	1	26	1.8927
29	1	1	27	2.5347
29	1	1	28	3.0653
29	1	1	29	2.3168
29	1	2	1	3.9474
29	1	2	2	1.4494
29	1	2	3	5.8239
29	1	2	4	3.7363
29	1	2	5	2.4138
29	1	2	6	3.8548
29	1	2	7	3.2894
29	1	2	8	3.1088
29	1	2	9	3.8029
29	1	2	10	3.6860
29	1	2	11	4.5449
29	1	2	12	2.4110
29	1	2	13	2.2322
29	1	2	14	3.3345
29	1	2	15	4.5280
29	1	2	16	4.1615
29	1	2	17	3.4617
29	1	2	18	5.2855
29	1	2	19	2.2778
29	1	2	20	3.4402
29	1	2	21	2.7567
29	1	2	22	2.2818
29	1	2	23	3.1420
29	1	2	24	3.4496
29	1	2	25	5.4158
29	1	2	26	3.0571
29	1	2	27	4.0653
29	1	2	28	2.5831
29	1	2	29	3.3942
29	1	2	30	4.2676
29	1	2	31	2.4873
29	1	2	32	3.4064
29	1	2	33	3.0209
29	1	2	34	3.0368
29	1	2	35	3.6979
29	1	2	36	3.7184
29	1	2	37	2.6012
29	1	2	38	2.4159
29	2	1	1	2.5101
29	2	1	2	2.8698
29	2	1	3	2.5478
29	2	1	4	1.8011
29	2	1	5	2.6863
29	2	1	6	4.6527
29	2	1	7	2.4157
29	2	1	8	3.8201
29	2	1	9	3.7436
29	2	1	10	0.8889
29	2	1	11	2.1403
29	2	1	12	4.0043
29	2	1	13	1.9157
29	2	1	14	3.3829
29	2	1	15	1.8890
29	2	1	16	3.4353
29	2	1	17	2.2681
29	2	1	18	2.5018
29	2	1	19	5.9894
29	2	1	20	1.2535
29	2	1	21	3.5402
29	2	1	22	3.7381
29	2	1	23	1.9454
29	2	1	24	0.1289
29	2	1	25	3.9270
29	2	1	26	2.6293
29	2	1	27	1.4254
29	2	1	28	2.6318
29	2	1	29	0.8570
29	2	2	1	5.2221
29	2	2	2	4.7244
29	2	2	3	4.9002
29	2	2	4	5.6127
29	2	2	5	2.1637
29	2	2	6	3.2378
29	2	2	7	5.3421
29	2	2	8	5.4860
29	2	2	9	4.2968
29	2	2	10	4.7894
29	2	2	11	4.9065
29	2	2	12	5.2992
29	2	2	13	5.0405
29	2	2	14	4.3405
29	2	2	15	4.0877
29	2	2	16	4.1001
29	2	2	17	3.0824
29	2	2	18	2.6900
29	2	2	19	5.0705
29	2	2	20	5.8987
29	2	2	21	3.6088
29	2	2	22	2.7161
29	2	2	23	3.8887
29	2	2	24	4.4277
29	2	2	25	3.4076
29	2	2	26	4.5679
29	2	2	27	4.8458
29	2	2	28	4.4065
29	2	2	29	5.3518
29	2	2	30	4.7371
29	2	2	31	6.1402
29	2	2	32	4.0994
29	2	2	33	2.2672
29	2	2	34	3.2693
29	2	2	35	4.9496
29	2	2	36	4.6873
12	1	1	1	3.6048
12	1	1	2	3.0538
12	1	1	3	5.3365
12	1	1	4	4.2533
12	1	1	5	3.1794
12	1	1	6	4.2853
12	1	1	7	2.4058
12	1	1	8	2.8824
12	1	1	9	2.4743
12	1	1	10	3.6955
12	1	1	11	5.3228
12	1	1	12	3.5752
12	1	1	13	2.7673
12	1	1	14	3.5577
12	1	1	15	3.0083
12	1	1	16	1.2497
12	1	1	17	2.2798
12	1	1	18	3.2665
12	1	1	19	5.4392
12	1	1	20	2.4403
12	1	1	21	3.0330
12	1	1	22	2.3881
12	1	1	23	2.6076
12	1	1	24	2.0797
12	1	1	25	4.5997
12	1	1	26	3.4585
12	1	1	27	1.8217
12	1	1	28	3.8823
12	1	1	29	3.6189
12	1	1	30	2.7777
12	1	1	31	2.5404
12	1	1	32	2.1288
12	1	1	33	4.1234
12	1	1	34	3.5171
12	1	1	35	3.0220
12	1	1	36	4.3627
12	1	1	37	0.7861
12	1	2	1	2.7661
12	1	2	2	1.5534
12	1	2	3	2.0515
12	1	2	4	2.1448
12	1	2	5	2.1479
12	1	2	6	1.8951
12	1	2	7	1.2183
12	1	2	8	3.0824
12	1	2	9	1.3495
12	1	2	10	3.1239
12	1	2	11	2.1080
12	1	2	12	3.6702
12	1	2	13	1.2717
12	1	2	14	-0.1899
12	1	2	15	0.5953
12	1	2	16	1.2373
12	1	2	17	2.6026
12	1	2	18	1.4956
12	1	2	19	0.1867
12	1	2	20	1.7079
12	1	2	21	0.2585
12	1	2	22	1.5775
12	1	2	23	0.3854
12	2	1	1	2.4894
12	2	1	2	1.6956
12	2	1	3	2.1064
12	2	1	4	1.7196
12	2	1	5	3.6848
12	2	1	6	2.8383
12	2	1	7	4.0805
12	2	1	8	0.6503
12	2	1	9	2.2100
12	2	1	10	2.5984
12	2	1	11	3.7204
12	2	1	12	3.2344
12	2	1	13	1.0043
12	2	1	14	3.5889
12	2	1	15	2.9394
12	2	1	16	2.7526
12	2	1	17	1.2690
12	2	1	18	1.5032
12	2	1	19	2.4607
12	2	1	20	2.8740
12	2	1	21	3.8922
12	2	1	22	3.1684
12	2	1	23	2.4213
12	2	1	24	2.7449
12	2	1	25	2.1685
12	2	1	26	1.8342
12	2	1	27	2.2305
12	2	1	28	1.8594
12	2	2	1	6.3188
12	2	2	2	5.3741
12	2	2	3	6.4869
12	2	2	4	3.0361
12	2	2	5	5.7798
12	2	2	6	4.7212
12	2	2	7	5.5911
12	2	2	8	4.5224
12	2	2	9	4.6635
12	2	2	10	5.5528
12	2	2	11	7.5693
12	2	2	12	4.8313
12	2	2	13	5.8833
12	2	2	14	4.9845
12	2	2	15	5.2317
12	2	2	16	3.2736
12	2	2	17	3.6539
12	2	2	18	6.1331
12	2	2	19	4.2013
12	2	2	20	6.3741
12	2	2	21	5.9745
12	2	2	22	6.3162
12	2	2	23	5.3279
12	2	2	24	7.1683
12	2	2	25	5.5787
12	2	2	26	7.0050
12	2	2	27	5.0035
12	2	2	28	4.3871
12	2	2	29	4.9895
12	2	2	30	5.9883
28	1	1	1	2.1296
28	1	1	2	2.6386
28	1	1	3	2.0430
28	1	1	4	3.0916
28	1	1	5	2.5501
28	1	1	6	1.9060
28	1	1	7	2.7754
28	1	1	8	3.1842
28	1	1	9	2.3702
28	1	1	10	2.9358
28	1	1	11	2.5902
28	1	1	12	3.6646
28	1	1	13	3.0937
28	1	1	14	3.2662
28	1	1	15	3.6755
28	1	1	16	2.6015
28	1	1	17	1.0169
28	1	1	18	1.4563
28	1	1	19	1.8174
28	1	1	20	3.0527
28	1	1	21	3.5000
28	1	1	22	2.9077
28	1	1	23	2.4772
28	1	1	24	2.1695
28	1	1	25	4.5143
28	1	1	26	1.8375
28	1	1	27	2.7305
28	1	1	28	2.5800
28	1	1	29	3.5764
28	1	1	30	2.4896
28	1	1	31	3.1628
28	1	1	32	1.6218
28	1	1	33	0.9930
28	1	1	34	3.3345
28	1	1	35	2.3623
28	1	2	1	5.7946
28	1	2	2	5.2354
28	1	2	3	4.9479
28	1	2	4	6.6745
28	1	2	5	6.6149
28	1	2	6	7.2132
28	1	2	7	6.2978
28	1	2	8	5.4194
28	1	2	9	6.1310
28	1	2	10	4.7152
28	1	2	11	5.4035
28	1	2	12	5.1933
28	1	2	13	4.2603
28	1	2	14	7.7817
28	1	2	15	5.3031
28	1	2	16	4.6765
28	1	2	17	5.4251
28	1	2	18	4.8526
28	1	2	19	6.1613
28	1	2	20	5.9582
28	1	2	21	4.4923
28	1	2	22	4.8923
28	1	2	23	6.8303
28	1	2	24	7.1222
28	1	2	25	6.2363
28	1	2	26	5.5688
28	1	2	27	7.7394
28	1	2	28	4.9547
28	1	2	29	5.0286
28	1	2	30	5.6230
28	1	2	31	6.7633
28	2	1	1	0.3095
28	2	1	2	1.9585
28	2	1	3	1.1226
28	2	1	4	0.7592
28	2	1	5	2.5255
28	2	1	6	1.4175
28	2	1	7	0.5855
28	2	1	8	1.9197
28	2	1	9	2.1980
28	2	1	10	1.7938
28	2	1	11	-0.4377
28	2	1	12	0.0132
28	2	1	13	0.9797
28	2	1	14	1.1694
28	2	1	15	0.6589
28	2	1	16	2.3081
28	2	1	17	-1.1453
28	2	1	18	2.3857
28	2	1	19	1.5436
28	2	1	20	2.0915
28	2	1	21	1.1512
28	2	1	22	0.2962
28	2	1	23	1.2157
28	2	1	24	1.0643
28	2	1	25	3.5006
28	2	1	26	1.5436
28	2	1	27	2.1631
28	2	1	28	1.7057
28	2	1	29	2.7847
28	2	2	1	6.5722
28	2	2	2	6.0509
28	2	2	3	6.1268
28	2	2	4	4.7070
28	2	2	5	6.9347
28	2	2	6	7.0010
28	2	2	7	4.7943
28	2	2	8	8.3672
28	2	2	9	7.3406
28	2	2	10	7.8005
28	2	2	11	6.6446
28	2	2	12	7.2975
28	2	2	13	4.8883
28	2	2	14	6.5651
28	2	2	15	5.7986
28	2	2	16	5.6406
28	2	2	17	4.8522
28	2	2	18	5.3756
28	2	2	19	5.0588
28	2	2	20	4.0736
28	2	2	21	6.6815
28	2	2	22	5.9852
28	2	2	23	5.4517
28	2	2	24	7.5763
28	2	2	25	8.2788
28	2	2	26	4.5818
28	2	2	27	7.7997
28	2	2	28	6.0470
28	2	2	29	6.8368
33	1	1	1	2.1555
33	1	1	2	1.0763
33	1	1	3	2.0657
33	1	1	4	3.1581
33	1	1	5	1.9680
33	1	1	6	1.9930
33	1	1	7	1.1284
33	1	1	8	1.1745
33	1	1	9	4.0154
33	1	1	10	1.4385
33	1	1	11	1.6282
33	1	1	12	1.0553
33	1	1	13	2.7389
33	1	1	14	0.4723
33	1	1	15	2.1076
33	1	1	16	2.2051
33	1	1	17	0.4219
33	1	1	18	2.2553
33	1	1	19	1.8327
33	1	1	20	1.0372
33	1	1	21	3.7954
33	1	2	1	3.5311
33	1	2	2	3.5925
33	1	2	3	2.8165
33	1	2	4	2.5130
33	1	2	5	3.1717
33	1	2	6	4.5457
33	1	2	7	4.0155
33	1	2	8	3.0347
33	1	2	9	3.4932
33	1	2	10	4.8314
33	1	2	11	4.5459
33	1	2	12	4.0794
33	1	2	13	3.5815
33	1	2	14	3.1847
33	1	2	15	3.4220
33	1	2	16	2.5470
33	1	2	17	4.1059
33	1	2	18	4.7397
33	1	2	19	3.4302
33	1	2	20	4.7294
33	1	2	21	5.7459
33	1	2	22	5.2679
33	1	2	23	4.0776
33	1	2	24	2.4383
33	1	2	25	4.5550
33	1	2	26	3.6425
33	1	2	27	5.8086
33	1	2	28	4.8526
33	1	2	29	4.0822
33	2	1	1	1.2178
33	2	1	2	3.3729
33	2	1	3	0.4377
33	2	1	4	-0.0229
33	2	1	5	0.4921
33	2	1	6	0.4924
33	2	1	7	-0.4620
33	2	1	8	2.3932
33	2	1	9	1.3461
33	2	1	10	0.8363
33	2	1	11	0.4804
33	2	1	12	1.0594
33	2	1	13	1.0474
33	2	1	14	-0.3210
33	2	1	15	0.9673
33	2	1	16	0.3321
33	2	1	17	3.1604
33	2	1	18	0.2799
33	2	1	19	2.1432
33	2	1	20	3.2350
33	2	1	21	0.2210
33	2	1	22	2.4139
33	2	1	23	1.5291
33	2	1	24	2.5182
33	2	1	25	1.8780
33	2	1	26	-0.1929
33	2	1	27	1.6384
33	2	2	1	4.4514
33	2	2	2	7.8053
33	2	2	3	7.6543
33	2	2	4	5.8349
33	2	2	5	6.8294
33	2	2	6	5.5867
33	2	2	7	4.0829
33	2	2	8	5.1636
33	2	2	9	7.1696
33	2	2	10	4.8146
33	2	2	11	5.6236
33	2	2	12	4.2260
33	2	2	13	3.4660
33	2	2	14	4.1510
33	2	2	15	6.8281
33	2	2	16	6.7025
33	2	2	17	6.7691
33	2	2	18	5.0235
33	2	2	19	5.3924
33	2	2	20	7.9170
33	2	2	21	5.0966
33	2	2	22	6.1396
33	2	2	23	6.0902
33	2	2	24	8.0432
33	2	2	25	5.6576
33	2	2	26	6.4972
13	1	1	1	2.3933
13	1	1	2	2.9982
13	1	1	3	2.0506
13	1	1	4	-0.1272
13	1	1	5	0.9661
13	1	1	6	1.4575
13	1	1	7	3.6307
13	1	1	8	1.3789
13	1	1	9	2.1156
13	1	1	10	0.4712
13	1	1	11	2.3179
13	1	1	12	2.5732
13	1	1	13	1.2337
13	1	1	14	1.7910
13	1	1	15	2.2072
13	1	1	16	0.6563
13	1	1	17	0.8974
13	1	1	18	1.1016
13	1	1	19	-0.3031
13	1	1	20	-0.2099
13	1	1	21	2.5528
13	1	1	22	2.0078
13	1	1	23	2.0087
13	1	1	24	1.0170
13	1	1	25	3.8768
13	1	1	26	0.9108
13	1	1	27	2.7816
13	1	1	28	1.6031
13	1	1	29	2.9843
13	1	1	30	1.0364
13	1	1	31	-0.5080
13	1	1	32	1.5144
13	1	1	33	2.3417
13	1	1	34	2.2926
13	1	1	35	0.4811
13	1	1	36	1.3995
13	1	1	37	3.0996
13	1	2	1	5.4230
13	1	2	2	2.3874
13	1	2	3	4.5445
13	1	2	4	5.3006
13	1	2	5	3.3133
13	1	2	6	6.7069
13	1	2	7	5.0891
13	1	2	8	3.8229
13	1	2	9	4.1537
13	1	2	10	4.2852
13	1	2	11	4.2893
13	1	2	12	6.1912
13	1	2	13	3.8189
13	1	2	14	4.6257
13	1	2	15	4.9249
13	1	2	16	3.4031
13	1	2	17	4.6807
13	1	2	18	3.9644
13	1	2	19	4.7556
13	1	2	20	4.8179
13	1	2	21	2.9127
13	1	2	22	3.2484
13	1	2	23	6.6437
13	1	2	24	5.0869
13	1	2	25	4.6507
13	1	2	26	3.4877
13	1	2	27	3.9051
13	1	2	28	5.4962
13	1	2	29	4.0688
13	1	2	30	5.1571
13	1	2	31	4.2508
13	1	2	32	4.0166
13	1	2	33	5.3829
13	1	2	34	3.4076
13	1	2	35	3.7197
13	2	1	1	4.3367
13	2	1	2	1.5605
13	2	1	3	1.5299
13	2	1	4	2.0108
13	2	1	5	1.6180
13	2	1	6	3.6811
13	2	1	7	3.3953
13	2	1	8	3.2696
13	2	1	9	3.3387
13	2	1	10	3.5722
13	2	1	11	1.3448
13	2	1	12	2.5042
13	2	1	13	4.3130
13	2	1	14	3.0775
13	2	1	15	2.7798
13	2	1	16	3.8113
13	2	1	17	2.2134
13	2	1	18	4.6874
13	2	1	19	4.3519
13	2	1	20	2.8932
13	2	1	21	4.5222
13	2	1	22	3.5879
13	2	1	23	2.6899
13	2	1	24	3.6210
13	2	1	25	2.0637
13	2	1	26	3.4709
13	2	1	27	4.7542
13	2	1	28	2.7921
13	2	1	29	2.7151
13	2	1	30	2.5321
13	2	1	31	3.6673
13	2	1	32	1.4305
13	2	1	33	3.0915
13	2	1	34	2.7496
13	2	1	35	3.2976
13	2	1	36	3.0821
13	2	1	37	1.8192
13	2	1	38	1.7696
13	2	1	39	2.4726
13	2	2	1	5.5232
13	2	2	2	5.8337
13	2	2	3	5.7223
13	2	2	4	5.9285
13	2	2	5	6.2478
13	2	2	6	7.1761
13	2	2	7	4.4984
13	2	2	8	6.0959
13	2	2	9	6.6992
13	2	2	10	5.9076
13	2	2	11	5.6435
13	2	2	12	5.3295
13	2	2	13	6.5159
13	2	2	14	6.0520
13	2	2	15	3.4018
13	2	2	16	5.2119
13	2	2	17	5.2788
13	2	2	18	4.6388
13	2	2	19	6.0480
13	2	2	20	5.3719
13	2	2	21	4.2034
13	2	2	22	4.2922
13	2	2	23	5.1654
13	2	2	24	4.2197
13	2	2	25	5.1645
13	2	2	26	4.6790
13	2	2	27	5.3565
13	2	2	28	4.5957
13	2	2	29	5.2997
13	2	2	30	4.0925
13	2	2	31	6.6646
17	1	1	1	2.1968
17	1	1	2	3.0774
17	1	1	3	2.0190
17	1	1	4	1.7419
17	1	1	5	1.0888
17	1	1	6	1.1719
17	1	1	7	2.2356
17	1	1	8	1.3529
17	1	1	9	1.8929
17	1	1	10	1.3707
17	1	1	11	3.0106
17	1	1	12	1.3893
17	1	1	13	0.5026
17	1	1	14	-0.7202
17	1	1	15	2.1833
17	1	1	16	1.1628
17	1	1	17	2.0479
17	1	1	18	-0.6839
17	1	1	19	-1.3839
17	1	1	20	1.9303
17	1	2	1	2.8414
17	1	2	2	4.5322
17	1	2	3	2.3346
17	1	2	4	3.7256
17	1	2	5	4.5442
17	1	2	6	2.7740
17	1	2	7	6.4894
17	1	2	8	3.2815
17	1	2	9	6.4436
17	1	2	10	0.8151
17	1	2	11	5.9763
17	1	2	12	4.3783
17	1	2	13	4.0629
17	1	2	14	5.2706
17	1	2	15	5.4786
17	1	2	16	3.6004
17	1	2	17	3.1452
17	1	2	18	3.2462
17	1	2	19	4.2724
17	1	2	20	2.9818
17	1	2	21	3.4290
17	1	2	22	4.9035
17	1	2	23	2.8369
17	1	2	24	3.2135
17	1	2	25	2.4518
17	1	2	26	3.7626
17	1	2	27	3.8825
17	1	2	28	4.3728
17	1	2	29	3.8174
17	1	2	30	5.0380
17	1	2	31	5.0318
17	1	2	32	3.0541
17	2	1	1	3.4706
17	2	1	2	1.5785
17	2	1	3	2.9850
17	2	1	4	3.0230
17	2	1	5	2.8921
17	2	1	6	3.4112
17	2	1	7	2.8284
17	2	1	8	3.9101
17	2	1	9	3.0733
17	2	1	10	2.3231
17	2	1	11	3.0087
17	2	1	12	3.3676
17	2	1	13	3.8983
17	2	1	14	2.5727
17	2	1	15	1.6575
17	2	1	16	4.5140
17	2	1	17	1.4396
17	2	1	18	3.9671
17	2	1	19	2.0959
17	2	1	20	3.6932
17	2	1	21	1.6009
17	2	1	22	3.1405
17	2	1	23	1.9649
17	2	1	24	2.7988
17	2	1	25	3.1969
17	2	1	26	2.9869
17	2	1	27	2.5622
17	2	1	28	4.2154
17	2	1	29	3.2231
17	2	1	30	3.3313
17	2	1	31	3.6039
17	2	1	32	1.2885
17	2	1	33	3.3445
17	2	1	34	3.1857
17	2	1	35	4.0885
17	2	1	36	3.5785
17	2	1	37	1.8752
17	2	2	1	6.1015
17	2	2	2	5.8090
17	2	2	3	6.8094
17	2	2	4	5.8621
17	2	2	5	6.1375
17	2	2	6	5.5402
17	2	2	7	6.2908
17	2	2	8	6.4235
17	2	2	9	6.9009
17	2	2	10	6.1813
17	2	2	11	5.7008
17	2	2	12	7.1195
17	2	2	13	8.0111
17	2	2	14	6.5902
17	2	2	15	6.1278
17	2	2	16	7.5657
17	2	2	17	5.5081
17	2	2	18	5.3892
17	2	2	19	5.9651
17	2	2	20	4.1344
17	2	2	21	6.6127
17	2	2	22	6.4851
17	2	2	23	4.7785
17	2	2	24	5.8501
17	2	2	25	7.0349
17	2	2	26	5.8970
17	2	2	27	6.9329
17	2	2	28	5.5272
17	2	2	29	6.5331
17	2	2	30	6.3077
17	2	2	31	6.0308
17	2	2	32	6.5739
17	2	2	33	6.1837
17	2	2	34	4.7838
17	2	2	35	6.5561
17	2	2	36	6.3738
17	2	2	37	6.2066
17	2	2	38	6.3844
17	2	2	39	7.0190
17	2	2	40	4.5984
8	1	1	1	3.6497
8	1	1	2	2.8113
8	1	1	3	1.5630
8	1	1	4	4.1667
8	1	1	5	2.0951
8	1	1	6	1.9135
8	1	1	7	2.3934
8	1	1	8	1.1526
8	1	1	9	2.4013
8	1	1	10	3.7155
8	1	1	11	1.4785
8	1	1	12	0.7140
8	1	1	13	0.7017
8	1	1	14	1.8291
8	1	1	15	2.4638
8	1	1	16	0.7151
8	1	1	17	3.2400
8	1	1	18	0.3375
8	1	1	19	4.0301
8	1	1	20	2.2424
8	1	1	21	-0.8420
8	1	1	22	2.2653
8	1	1	23	2.2360
8	1	1	24	2.5890
8	1	2	1	2.3057
8	1	2	2	4.2905
8	1	2	3	2.6550
8	1	2	4	5.2809
8	1	2	5	4.3160
8	1	2	6	4.0119
8	1	2	7	4.0420
8	1	2	8	2.4137
8	1	2	9	2.5890
8	1	2	10	5.0381
8	1	2	11	4.0281
8	1	2	12	4.7543
8	1	2	13	2.4245
8	1	2	14	3.8967
8	1	2	15	3.8066
8	1	2	16	2.6539
8	1	2	17	3.0782
8	1	2	18	4.1377
8	1	2	19	4.6471
8	1	2	20	1.9608
8	1	2	21	4.7714
8	1	2	22	3.6002
8	1	2	23	3.4733
8	1	2	24	4.2519
8	1	2	25	3.5987
8	1	2	26	4.2956
8	1	2	27	3.6090
8	1	2	28	3.6627
8	1	2	29	4.0578
8	1	2	30	4.0530
8	1	2	31	4.1774
8	1	2	32	3.3992
8	1	2	33	3.3031
8	1	2	34	4.4426
8	2	1	1	3.8331
8	2	1	2	4.3834
8	2	1	3	4.5059
8	2	1	4	2.8638
8	2	1	5	2.4010
8	2	1	6	5.4333
8	2	1	7	3.4716
8	2	1	8	1.6622
8	2	1	9	4.0061
8	2	1	10	3.8632
8	2	1	11	2.4941
8	2	1	12	1.9694
8	2	1	13	3.8135
8	2	1	14	2.7365
8	2	1	15	5.1325
8	2	1	16	3.3341
8	2	1	17	3.7694
8	2	1	18	4.4979
8	2	1	19	3.1630
8	2	1	20	3.2786
8	2	1	21	4.1234
8	2	1	22	1.5294
8	2	1	23	3.7936
8	2	1	24	3.7195
8	2	1	25	4.8747
8	2	1	26	3.2251
8	2	1	27	3.5786
8	2	1	28	3.3578
8	2	1	29	1.5200
8	2	1	30	3.9378
8	2	2	1	5.6108
